date,text,club_name,sentiment
2019-01-06 18:44:10+00:00,57' 🔁 |0-1| Cambio para el Real Madrid. Se retira @Casemiro y entra @isco_alarcon. #RMLiga https://t.co/1je4JrRelA,realmadrid,NEGATIVE
2019-05-02 18:10:03+00:00,"🤩 Rifatevi gli occhi con la TOP 1️⃣0️⃣ definitiva di gol nel derby all'Allianz Stadium.
Chi vince il premio di 🔝 gol?
https://t.co/kEpWOmAFnW",juventusfc,NEGATIVE
2019-01-01 15:17:33+00:00,"🙌 الأفضل من الحارس الأفضل 🙌

نتمنى أن تكون 2019 مليئة بمثل هذه اللقطات الرائعة يا @Manuel_Neuer 🤩

#ميا_سان_ميا 

https://t.co/pXe8stFiNR",FCBayernAr,NEGATIVE
2018-09-23 19:36:55+00:00,"⏰ نهاية الشوط الأول بالتعادل (1-1)

📌 تقدم #برشلونة في النتيجة بهدف #ميسي في الدقيقة 19، بينما سجل ستواني للفريق الضيف في الدقيقة 45

⚽ #BarçaGirona 
💪 #ForçaBarça https://t.co/j2ZtGUUKy2",fcbarcelona_ara,NEGATIVE
2019-03-31 13:23:55+00:00,6' Wie befürchtet. Wolfsburg will es wissen. Manuela Zinsberger musste schon 2 x parieren. #DFBPokalFrauen #FCBWOB,FCBfrauen,NEGATIVE
2019-01-03 19:19:04+00:00,"🔜 #GetafeBarça
🔵🔴 #ForçaBarça https://t.co/Z1blSQgCxj",fcbarcelona_ara,NEGATIVE
2019-02-17 10:33:00+00:00,🔥 تمارين الإحماء!🔥 https://t.co/bh9LHEA4MW,realmadridarab,NEGATIVE
2019-07-06 15:55:00+00:00,"So far so entertaining!!! 🤩 #SWE 

Hope @FridolinaRolfo is well! 💛💙 #FIFAWWC #ENGSWE https://t.co/bEyOLX4Jyd",FCBfrauen,POSITIVE
2018-10-28 15:05:11+00:00,"🔥 LIVE! Warm up &amp; Matchcenter 🔥
📲 Ikuti pratinjau pertandingan &amp; nikmati cara baru untuk mengikuti laga bersama Radio Barça
🔊 Audio: Bahasa Inggris
https://t.co/u02KNlyqh1",fcbarcelona_id,NEGATIVE
2019-07-01 18:36:31+00:00,"À bientôt, @Adriien_Rabiiot!
https://t.co/ANnorTv75B
#LiveAhead https://t.co/4aWS3XrGgL",juventusfces,NEGATIVE
2019-03-11 14:24:04+00:00,"🇳🇱🛫🇫🇷
🔜 @UEFAYouthLeague vs. Olympique Lyon!

#UYL #lyoaja",AFCAjax,NEGATIVE
2019-04-01 01:40:03+00:00,"🎥#BarçaEspanyol で＃メッシがフリーキックから決めたゴール集
https://t.co/FQq2aCCKda
🔵🔴 #ForçaBarça",fcbarcelona_jp,NEGATIVE
2018-12-15 18:20:27+00:00,"😍 What a photo! 🏆
🙌 #HalaMadrid 🙌 https://t.co/laKc77fU7b",realmadriden,NEGATIVE
2019-02-02 18:43:35+00:00,"🔄 46'
🔺 @JordiAlba 
🔻 @_nelsonsemedo_ 

⚽#BarçaValencia (1-2)
💪#ForçaBarça 

https://t.co/Lhz0nR8qHU",fcbarcelona_ara,NEGATIVE
2019-03-23 14:50:20+00:00,ใกล้คิกออฟแล้ว 🙌🏻🙌🏻🙌🏻  #LFCThai https://t.co/OasPwUifr7,ThaiLFC,NEGATIVE
2018-12-29 12:09:07+00:00,"36’ Kartu kuning untuk Matuidi.

#JuveSamp [1-1] #ForzaJuve",juventusfcid,NEGATIVE
2019-04-22 13:30:00+00:00,"✅👏 @ToniKroos, 150 wins at @RealMadrid! #HalaMadrid https://t.co/Y8Tcv1XQNv",realmadriden,POSITIVE
2019-03-08 20:57:37+00:00,"65’ - ¡PENALTI PARA LA JUVE! ¡Otra vez #Kean protagonista, derribado en el área del Udinese!

#JuveUdinese 
2️⃣ - 0️⃣",juventusfces,NEGATIVE
2018-03-10 11:31:19+00:00,"Anpfiff zum Spiel der #FCBAmateure gegen den FC Augsburg II. Holt euch den Sieg, Jungs! #packmas #BayernAmateure https://t.co/q0EViGiBRF",FCBjuniorteam,NEGATIVE
2019-06-11 18:04:00+00:00,"A night we'll never forget.

🏆🏆🏆🏆🏆🏆

#ThisMeansMore https://t.co/QyVAhoxAEO",LFC,NEGATIVE
2018-04-14 12:42:56+00:00,"A big crowd for a big match! 🏳🏴🏳🏴

#JuveBrescia https://t.co/NK44yWMQwR",JuventusFCWomen,POSITIVE
2019-02-19 23:10:15+00:00,RT @itsibraAz: This badge means to me more than anything ♥️. Well played tonight lads. #LFCFCB #MiaSanMia #FCBayern. https://t.co/dFEnvnzqoy,FCBayernEN,POSITIVE
2019-03-13 20:40:19+00:00,RT @FCBayern: TOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOR!!!!!!!!!! AUSGLEICH!!!! #FCBLFC 1-1 (39.),FCBayern_FB,NEGATIVE
2019-02-23 15:58:38+00:00,"42' But de Mercado pour Séville (2-1) ⚽ #SevillaBarça
🔵🔴 #ForçaBarça",fcbarcelona_fra,NEGATIVE
2019-04-16 11:25:34+00:00,"@sjoerdvangalen Met seizoenkaart op een bedrijfsnaam kun je geen uitwedstrijden bezoeken. Helaas moeten wij je voor de bekerfinale teleurstellen, aangezien dit ook een uitwedstrijd is. Schrijf de seizoenkaart over op particuliere naam om dit de volgende keer te voorkomen.",AjaxFancare,NEGATIVE
2019-04-15 18:35:43+00:00,"🏟 الفريق على أرض الملعب! 🏃‍♂️
#هلا_مدريد | #RMLiga https://t.co/oKKEhZUIM0",realmadridarab,NEGATIVE
2018-10-08 12:37:58+00:00,"⚠ تأكيد موعد مباراتنا في الجولة 12من #الليغا⚠
⚽️ #BarçaBetis
🏆 @LaLigaArab 
📆 11/11/2018
⌚️ 16.15 🇪🇸
🏟 #CampNou
🔴🔵 #ForçaBarça https://t.co/AA390Ko3M1",fcbarcelona_ara,NEGATIVE
2019-05-14 02:00:24+00:00,"ICYMI

🏆 A tribute to the heroes of 1979 

🔵🔴 #ForçaBarça 

https://t.co/InHxDP7Mlz",FCBarcelona,NEGATIVE
2019-03-02 11:39:42+00:00,"RT @FCBAYERNMEXICO: En vivo 📺 FOX Sports
PRÓXIMO PARTIDO:
#Bundesliga 🇩🇪 J24
Gladbach - FC Bayern
Sábado, 02.03.2019
11:30am (Hora del Cent…",FCBayernES,NEGATIVE
2019-05-26 22:29:16+00:00,"🍾🎉💯
#FCBAmateure feiern Aufstieg! #ZurückInLiga3 #MiaSanMia https://t.co/koIfmc8Zz3",FCBjuniorteam,NEGATIVE
2019-02-12 17:31:10+00:00,"7️⃣ days until the @ChampionsLeague is back for Barça! 🤩
⚽🔥Enjoy our best goals 🆚 Olympique Lyonnais!
🔜 #OLBarça https://t.co/UFqnPoTTEb",FCBarcelona,NEGATIVE
2019-04-12 18:10:06+00:00,📋👥 Ernesto Valverde a-t-il fait tourner contre Huesca en vue du quart de finale retour de @ChampionsLeague mardi soir contre Manchester United ? ⚽️ #HuescaBarça 🏆 @LaLiga 🔵🔴 #ForçaBarça https://t.co/jGWJuGJunJ,fcbarcelona_fra,NEGATIVE
2018-12-07 18:02:53+00:00,G.O.A.T. https://t.co/8jLhncoWVl,fcbarcelona_tr,NEGATIVE
2019-03-16 14:20:05+00:00,"⏱️ 13'
GOOOL #MilanPrimavera! 🔴⚫️ La sblocca Olzer con un diagonale preciso ⚽️
#MilanCarrarese 1-0
#MilanPrimavera
#ViareggioCup https://t.co/8ywdjgBtJT",acmilanyouth,NEGATIVE
2018-08-06 18:56:25+00:00,"RT @realmadriden: 🌊🆕👕 Riding the wave of change in New York. Unveiling @RealMadrid's new third kit. In collaboration with @parleyxxx. 
@adi…",realmadridfra,POSITIVE
2019-04-16 14:38:00+00:00,"Where in the 🌍 are you supporting us? 

Let us know in the comments! 📨
Cool pic = RT. 🖼

#UCL #juvaja https://t.co/4v0Lx1hmmJ",AFCAjax,NEGATIVE
2019-06-21 15:15:00+00:00,"Boys are checking in! 🔋

Eiting: 'Ik zal geleidelijk alles mee moeten gaan doen' 
Pierie: 'Stond te popelen om te beginnen'
Martínez: 'Ik wil iedereen graag leren kennen' https://t.co/ZGV6E80Kf6",AFCAjax,NEGATIVE
2018-08-12 11:28:35+00:00,"80' Jetzt dreht Montpellier ziemlich auf und erspielt sich mehrere gefährliche Chancen. Ein guter Gegenangriff von Bayern endet mit einem schwachen Abschluss von Damnjanovic, ein nächster mit einem guten Schuss von Lohmann. ♦️ #packmas #FCBFrauen #TILC2018",FCBfrauen,NEGATIVE
2018-06-26 20:35:05+00:00,"🇭🇷 Rakitic, menempati posisi pertama grup  D bersama Kroasia!  (@HNS_CFF). Selamat, Ivan!! 🙌
🔵🔴 #BarçaWorldCup https://t.co/YgajP3kxs2",fcbarcelona_id,NEGATIVE
2019-05-23 07:35:04+00:00,"🔜 Finale de la Coupe du Roi
✅  Testez vos connaissances sur les Barça - Valence : 26 lettres de l'alphabet = 26 questions !
📲 JOUEZ DÈS MAINTENANT 👉 https://t.co/DJqCPuDkFc 
#CopaBarça 🏆 https://t.co/9Ka1kVHhsx",fcbarcelona_fra,NEGATIVE
2019-03-30 20:28:07+00:00,"🔝 #Malcom, após o #BarçaEspanyol (2-0)
🗣 ""Muito feliz pela equipe, pela atuação e pela oportunidade"". 

🇧🇷 #BrasilFCB 🔵🔴 https://t.co/tloj4ZL072",fcbarcelona_br,NEGATIVE
2019-03-10 12:01:13+00:00,📝 Le communiqué médical de @Dembouz. Sera-t-il présent contre l' @OL mercredi en @ChampionsLeague ? https://t.co/yMTWVcVKjJ,fcbarcelona_fra,NEGATIVE
2019-05-09 17:11:24+00:00,"[❗ SON DAKİKA]
Luis Suárez, sağ dizinden menisküs ameliyatı olacak. Sahalara dönüş tarihi iyileşme hızına bağlı olarak netleşecek. https://t.co/lC6LVjnsee",fcbarcelona_tr,NEGATIVE
2018-12-22 17:57:54+00:00,70' 🔁 | 2-0 | Cambio para el Real Madrid. Se retira @ToniKroos y entra @DaniCeballos46 . #HalaMadrid https://t.co/0OCS1gHNrO,realmadrid,NEGATIVE
2019-03-09 15:10:49+00:00,"💪💪💪

#MiaSanMia #FCBWOB https://t.co/obgjTknVkl",FCBayernES,NEGATIVE
2019-04-24 18:38:04+00:00,"Essa é a formação dos nossos adversários de hoje.

#ForzaMilan 🔴⚫️
#TIMCup | #MilanLazio https://t.co/UIWlw3Pzu1",acmilanbr,NEGATIVE
2018-03-18 18:56:08+00:00,RT @FCBayernEN: Not our day 😔 #RBLFCB https://t.co/uMsLKjTOUq,FCBayern_FB,NEGATIVE
2019-05-01 16:06:58+00:00,RT @GACCWest: Exciting #News: #German giants @FCBayern will be in #LA for the first time this summer to play against @Arsenal at @dignityhe…,FCBayernUS,POSITIVE
2019-03-30 21:14:01+00:00,"آخر أخبار الريدز والسبيرز قبل مواجهة الغد.. 👇

#ليفربول_توتنهام",LFC_Arabic,NEGATIVE
2019-04-22 11:28:24+00:00,"31. De bal rolt weer! Plaatst #AjaxO17 zich voor de finale? 🗝

#FutureCup #ajaand",AFCAjax,NEGATIVE
2019-03-13 15:37:10+00:00,"🗓️ 17 مايو 1974
📍 مدينة بروكسل 
🏟️ ملعب الملك بودوان 
🆚 أتلتيكو مدريد
💪 فاز #البايرن بنتيجة 4-0 https://t.co/xJeincMTjM",FCBayernAr,NEGATIVE
2019-03-31 18:51:33+00:00,"""They just really want to win the @premierleague and we’ll do everything to make that happen.""

@MoSalah on our fantastic fans 🙌",LFC,POSITIVE
2019-03-05 21:49:49+00:00,"90' Five minutes of extra time...

#UCL #reaaja",AFCAjax_EN,NEGATIVE
2019-03-24 13:22:09+00:00,"لاعب كبير! 🙌

من الممتع دومًا رؤية @DanielAgger في آنفيلد.. 💪 

https://t.co/1hOseOoUmI",LFC_Arabic,NEGATIVE
2019-06-01 23:30:00+00:00,Stay up to date on all things #AudiFCBTour. 🇺🇸⬇,FCBayernUS,POSITIVE
2019-01-30 18:07:56+00:00,RT @eldayato: @juventusfcid dari kantor....Kebon Sirih....Jakarta Pusat,juventusfcid,NEGATIVE
2019-04-09 18:54:40+00:00,"WALK ON!
WALK ON!
WITH HOPE IN YOUR HEART
AND YOU'LL NEVER WALK ALONE
YOU'LL NEVER WALK ALONE ❤️

Impossível não se emocionar! #UCL",LFCBrasil,POSITIVE
2019-06-01 18:16:29+00:00,"When you walk through a storm
Hold your head up high
And don't be afraid of the dark https://t.co/qfEgqmay3d",LFCUSA,POSITIVE
2018-06-06 16:01:54+00:00,"#FinoAllaFine ⚪️⚫️ #ForzaJuve 
#Primavera #InterJuve #JuventusYouth",JuventusFCYouth,NEGATIVE
2019-05-25 20:18:33+00:00,"¡Que viene, que viene, eh, eh! 🏆 https://t.co/JJpDFsSEVo",FCBayernES,NEGATIVE
2019-03-19 15:57:54+00:00,"Let op! Er is een website die valse kaarten verkoopt voor Ajax - Juventus. 

We zijn met man en macht bezig om deze site offline te krijgen. Koop tickets alleen via https://t.co/e1Ki3jFdES.  

Laat je voorlichten over kaartverkoop via https://t.co/q4xprxK2vs. https://t.co/c1ABH0h6Lz",AjaxFancare,NEGATIVE
2019-02-16 19:44:26+00:00,"👕🔵🔴 
🔜#BarçaValladolid https://t.co/8yIDqg4k4M",fcbarcelona_id,NEGATIVE
2017-12-16 17:37:56+00:00,"Le bianconere #U13 di mister Gregori vincono 7-2 contro il BSR Grugliasco, queste le marcatrici:

⚽️ #Marino
⚽️ #Miglionico
⚽️ #Giorgetti
⚽️ #Scaravelli
⚽️ #Servetto
⚽️ #Farhang
⚽️ #Dematteis

#JuventusYouth 🏳️🏴",JuventusFCYouth,NEGATIVE
2019-02-20 09:14:52+00:00,Ketika @delpieroale berjumpa dengan Bianconeri di Madrid ❤️⚪⚫ #GETREADY #AtletiJuve https://t.co/62eJDzqGcA,juventusfcid,NEGATIVE
2019-04-20 15:10:16+00:00,"So, so important 🙏

#FCBSVW 1-0 https://t.co/kkRFgiBc3D",FCBayernEN,NEGATIVE
2019-03-27 18:40:29+00:00,RT @MarioMandzukic9: 😁 #forzajuve #finoallafine #neverstop #stepbystep #mm17🌪 https://t.co/pI2eHtrRKm,juventusfces,NEGATIVE
2019-02-02 18:08:25+00:00,"Selamat malam dari Allianz Stadium! 😁🏟

#JuveParma #ForzaJuve https://t.co/DBoVaNzlA5",juventusfcid,NEGATIVE
2019-05-24 21:26:35+00:00,"#Messi ens torna a donar feina...
Haurem d’actualitzar de nou aquest vídeo 😉 https://t.co/vGgNuyD4Ob",FCBarcelona_cat,NEGATIVE
2018-07-19 15:36:47+00:00,"Il #MilanPrimavera è pronto a ripartire! Nell'attesa, rivediamo le reti più belle segnate dai nostri ragazzi nella passata stagione! ⚽😍 https://t.co/SlW9dYoAiq",acmilanyouth,NEGATIVE
2019-01-24 12:45:07+00:00,"伝説の選手から将来を担う若手まで、バルサでのオランダの系譜を振り返る🔵🔴
https://t.co/V8wtkTM6yZ",fcbarcelona_jp,NEGATIVE
2019-05-29 15:56:38+00:00,"🔜 #FCBayern 🆚 SpVgg Lindau 

#MiaSanMia https://t.co/riZg3be0sJ",FCBayernEN,NEGATIVE
2019-02-03 21:23:10+00:00,"90' ثلاث دقائق مضافة.

#روما_ميلان 1-1 https://t.co/bX8GxLHxwJ",acmilanar,NEGATIVE
2019-07-15 18:30:00+00:00,"¡Los jugadores de #FCBayern estarán en @TMobile en Los Ángeles y Houston! 

📌@lewy_official y Sven Ulreich: 16 de julio, 8 PM en T-Mobile Santa Monica (1410 3rd St. Promenade) 
📌#KIMMICH y Sven Ulreich: 21 de julio, 2 PM en T-Mobile Galleria Houston (5135 W. Alabama St.) https://t.co/Tbc0Wr7YL9",FCBayernES,NEGATIVE
2019-03-06 15:29:53+00:00,"RT @DFB_Frauen: COUNTDOWN ⏳ 
Noch 1️⃣ Monat bis 🇸🇪🇩🇪

👉 Samstag, 6. April 
🕛 13.45 Uhr 📺 ARD

#DFBFrauen #SWEGER https://t.co/4JXZeKB3eT",FCBfrauen,NEGATIVE
2019-06-01 18:16:30+00:00,"At the end of a storm
There's a golden sky
And the sweet silver song of a lark https://t.co/Ah78YSrXh0",LFCUSA,POSITIVE
2019-07-14 15:43:02+00:00,¡Se empieza! https://t.co/ddEf3QRJdD,juventusfces,NEGATIVE
2019-05-25 12:51:57+00:00,"RT @JuventusFCYouth: FULL-TIME! La Juve chiude il campionato con una bella vittoria sul Napoli! 4-0 il finale

#JuveNapoli #Primavera #Juve…",juventusfc,NEGATIVE
2019-05-23 10:31:36+00:00,"🔊 Bartomeu: ""Quiero hacer un llamamiento unánime a centrarnos en la final de Copa. No podemos desmerecer este título. Seguro que ustedes, senadores, que saben valorar lo que cuesta ganar un título, lo entienden mejor que nadie"" https://t.co/ibY23HIJVO",FCBarcelona_es,NEGATIVE
2019-03-16 20:58:20+00:00,"68' | DEL FAVERO! ✋ Ipnotizzato Mannini dagli 11 metri! 💪

#PontederaJuve [1-0]
#Under23
#ForzaJuve",juventusfc,NEGATIVE
2018-12-21 11:34:53+00:00,"🎙️ Gattuso: ""When playing with a 4-4-2 formation, it is difficult to close the spaces efficiently because we are limited to central plays, most times you can not rotate like with the 4-3-3 formation just like with Kessie on the pitch"".
#MilanFiorentina",acmilan,NEGATIVE
2018-09-22 14:00:02+00:00,"🐲 سجل @GarethBale11 في جميع المباريات الثلاثة التي ظهر فيها ضد @RCDEspanyol في البرنابيو!
14/2013 ⚽ 
15/2014 ⚽
17/2016 ⚽
19/2018 ❓❓❓
#RMLiga | #هلا_مدريد https://t.co/MTEF0t5uQd",realmadridarab,NEGATIVE
2019-06-01 20:43:41+00:00,นาที 81 ซอนได้ขึ้นมาจบสกอร์ แต่อลิสสันรับเข้าซองแบบไม่มีปัญหา,ThaiLFC,NEGATIVE
2019-01-12 20:06:48+00:00,"📹 Les joueurs qui font notre fierté ont bouclé leur préparation avant leur match contre Eibar, demain en @LaLiga ! Le Barça tentera d'augmenter encore un peu plus son avance en tête ! #BarçaEibar #ForçaBarça https://t.co/WBL9yYUWXx",fcbarcelona_fra,NEGATIVE
2019-04-25 08:18:26+00:00,@johnwarmer Wij adviseren je om het vanaf maandag om 10.00 opnieuw te proberen. Er komt dan nieuwe beschikbaarheid bij.,AjaxFancare,NEGATIVE
2018-12-14 11:30:00+00:00,"🎂🎉🙌 ¡MUCHÍSIMAS FELICIDADES a @alvaroodriozola, quien hoy cumple 23 años! #HalaMadrid https://t.co/6uev6Dn7zj",realmadrid,NEGATIVE
2019-01-16 17:11:54+00:00,[🎥 EN DIRECTE] Segueix els primers 15 minuts de l'entrenament previ a la tornada de la #CopaBarça 👉 https://t.co/pWsJB0h1tw 🔵🔴 #ForçaBarça https://t.co/osmb9Ptu72,FCBarcelona_cat,NEGATIVE
2018-11-13 14:50:11+00:00,"👑 Leo #Messi: 5 vezes artilheiro da @Laliga 🔥 

🏆 2009/10
🏆 2011/12
🏆 2012/13
🏆 2016/17
🏆 2017/18

💪 #ForçaBarça 🔵🔴 https://t.co/ARZAxrJDuz",fcbarcelona_br,NEGATIVE
2019-02-09 11:46:32+00:00,"🎙️ Gattuso: ""When there is passion and determination anything is possible. I applaud my players for their effort lately. Time will tell if we have truly attained maturity on the pitch, our next 4 games are going to be tough""
#MilanCagliari",acmilan,POSITIVE
2019-07-07 22:04:18+00:00,"RT @AFCAjax: 💚 Parabéns
💛 Congratulations

BRAZIL ➡ Winner @CopaAmerica 2️⃣0️⃣1️⃣9️⃣ https://t.co/zlDnRhErad",AFCAjax_EN,NEGATIVE
2019-05-07 09:02:03+00:00,"Team news: ข่าวความพร้อมลิเวอร์พูล v บาร์เซโลนา

https://t.co/DzZlzmkXas #LFCThai https://t.co/ctlpNLNUma",ThaiLFC,NEGATIVE
2019-01-24 17:35:07+00:00,"🐐             🐐
🐐 🐐 🐐🐐
🐐    🐐   🐐
🐐            🐐
🐐            🐐

🐐🐐🐐🐐
🐐
🐐🐐🐐🐐
🐐
🐐🐐🐐🐐

🐐🐐🐐🐐
🐐
🐐🐐🐐🐐
               🐐
🐐🐐🐐🐐

🐐🐐🐐🐐
🐐
🐐🐐🐐🐐
               🐐
🐐🐐🐐🐐

🐐
🐐
🐐
🐐
🐐
https://t.co/jNMmgapdBC",fcbarcelona_br,NEGATIVE
2019-04-23 21:00:00+00:00,⚽💪✅ Segundo entrenamiento de la semana... ¡Posesión del esférico y presión! #RMCity https://t.co/8eiTF6KVoX,realmadrid,NEGATIVE
2019-04-30 07:35:29+00:00,@FBoekelo Wat is haar lidnummer?,AjaxFancare,NEGATIVE
2019-06-29 16:47:27+00:00,"La Montse va ingressar al Club suplint el Paco Rodríguez (empleat que es va jubilar el 2018 després de 50 anys al Club), que havia d’anar a fer el servei militar, obligatori llavors. La seva primera feina van ser tasques administratives del futbol base. https://t.co/dlWdRysXbB",FCBarcelona_cat,NEGATIVE
2019-07-04 09:48:54+00:00,🏃‍♂️👍 @gianluigibuffon https://t.co/f6TL7VlnZy,juventusfces,NEGATIVE
2018-07-04 10:05:10+00:00,"RT @realmadriden: FIVE madridistas have made it through to the #WorldCup quarter-finals!
🇫🇷 @raphaelvarane 
🇧🇷 @Casemiro 
🇧🇷 @MarceloM12…",realmadridarab,POSITIVE
2019-02-23 15:54:31+00:00,RT @itsibraAz: A bit of @Javi8martinez ❤️❤️❤️❤️ #FCBBSC #FcBayern #MiaSanMia https://t.co/1uqverPgsM,FCBayernEN,NEGATIVE
2019-04-11 13:51:20+00:00,"RT @realmadriden: 🏃‍♂🎮 Play like the @realmadrid players on the go with #FIFAMobile!

📲 https://t.co/NMipWZDx59

@EAFIFAMOBILE | #HalaMadri…",realmadridfra,NEGATIVE
2018-07-11 12:50:06+00:00,RT @realmadridfra: #GraciasCristiano https://t.co/P3gahxQ8n4,realmadridfra,NEGATIVE
2019-04-21 11:53:41+00:00,Our thoughts are with those affected by events in Sri Lanka.,LFC,POSITIVE
2019-04-27 17:41:57+00:00,"RT @JuventusTV: Siamo in diretta 🔴 con il pre partita di #InterJuve 

Per seguire il live 👉 https://t.co/hPU75XvFLS 👈

#W8NDERFUL https://t…",juventusfc,NEGATIVE
2018-05-13 15:34:24+00:00,"59' YES!!! Nicole Rolser mit dem 4:1! Jill Roord sieht, dass Rolser durchstartet und passt perfekt - Rolser überwindet die Torhüterin und baut die Führung auws! ♦️ #SVWFCB #DieLiga #FCBFrauen",FCBfrauen,NEGATIVE
2018-03-25 12:12:14+00:00,RT @FCBayern: Erinnerungs- und Antidiskriminierungsarbeit - Gedenkstättenfahrt von Bayern-Fans nach Auschwitz: https://t.co/0v6ECfDZIj #Eri…,FCBayern_FB,NEGATIVE
2019-03-06 18:54:13+00:00,"📍 La Nova Creu Alta
⏰ ¡Empieza la segunda parte!
⚽ FC Barcelona 0-0 Girona
📲 Sigue el partido en directo 👉 https://t.co/i7ovZTOJ0P 
🔵🔴 ¡Vamos, Barça!
🏆 #SupercopaCAT https://t.co/FziSFWtHJC",FCBarcelona_es,NEGATIVE
2019-04-08 11:05:00+00:00,Dall'#InfernodelLunedì a #MilanLazio in onda questa settimana su @MilanTV 📺👉🏻 https://t.co/rDgWY1yM90 https://t.co/Mg4ZSGIRVg,acmilan,NEGATIVE
2019-05-11 13:30:00+00:00,"⚽🚨 HERE WE GO! 🚨⚽

Watch #RBLFCB NOW on FOX! https://t.co/U2yRLOFtEZ",FCBayernUS,NEGATIVE
2019-01-17 03:18:18+00:00,RT @fbernardeschi: #SuperCup for #SuperJuve ♾💪🏻🏆🇮🇹 #FinoAllaFine #ForzaJuve ⚪️⚫️ https://t.co/V5kxjlL5vE,juventusfcid,NEGATIVE
2019-06-08 09:26:47+00:00,"#ImmerWeiter, Jungs! Ihr schafft das auch in Unterzahl! #FCBU17

#KOEFCB 0:0 (27.) #JungeMeister2019 https://t.co/RkoLflWOqu",FCBjuniorteam,NEGATIVE
2019-04-10 04:32:09+00:00,"Leg pertama ☑️

🔴🔴🔴

#LFCIndonesia https://t.co/5XtUKJx1AT",LFCIndonesia,NEGATIVE
2018-11-21 23:07:32+00:00,"🗣 @arthurhromelo: ""O meu começo no Barça não poderia ter sido melhor"". Veja mais! 👇

🇧🇷 #BrasilFCB 🔵🔴 https://t.co/jHG8IIodIF",fcbarcelona_br,NEGATIVE
2019-04-18 07:29:04+00:00,RT @LFC: This TEAM. 😍 https://t.co/AQLzDUPO4R,LFC,NEGATIVE
2019-05-09 08:10:09+00:00,"🎉 !يوب! 🎉 يوب! 🎉 يوب 🎉

عيد ميلاد سعيد لأسطورة #البايرن، يوب #هاينكس! 🎈

#ميا_سان_ميا https://t.co/EjkEFCoYov",FCBayernAr,NEGATIVE
2019-01-18 16:39:15+00:00,"🔀🏆 コパ・デル・レイ準々決勝の対戦相手はジローナ（@GironaFC）に決定！
#RMCopa | #HalaMadrid https://t.co/QczYMWXAct",realmadridjapan,NEGATIVE
2019-05-14 15:36:49+00:00,"Taschentücher bereithalten. 😢 

@R13_official ❤

#FCBayern #MiaSanMia https://t.co/h11emgbxkO",FCBayern,NEGATIVE
2019-02-10 22:10:54+00:00,"Let's all celebrate @gigiodonna1's 150th Rossoneri appearance with this recap of his feats 🧤150 parate, per 150 presenze 🧤
Signore e signori: Gigio Donnarumma https://t.co/Siiszf4MW4",acmilan,POSITIVE
2018-09-29 11:12:16+00:00,"🚍 وصل الفريق الى #RMCity للتركيز في مباراة أتلتيكو! 🧠💪
#RMLiga | #هلا_مدريد | #RMDerbi https://t.co/hqVLnhnqF6",realmadridarab,NEGATIVE
2019-05-02 11:32:08+00:00,"#今日はあの日

🔙あの素晴らしい夜！🤤
🔝ベルナベウで、6-2の勝利をあげてから、🔟 年！

#TBT https://t.co/M9P6c64bZJ",fcbarcelona_jp,NEGATIVE
2019-02-22 17:15:00+00:00,"🤸‍♂ Fit &amp; motivated for the weekend! 🤸‍♂ 😉

@Manuel_Neuer  #SvenTheWall #MiaSanMia https://t.co/zY6pGU0uwc",FCBayernEN,NEGATIVE
2019-02-01 11:13:06+00:00,"🤝 @jctodibo 
✅ 契約書サイン終了！
ライブ！ 👉 https://t.co/LSwjOnxzk1
⚽ #EnjoyTodibo https://t.co/rh7tLD6Dko",fcbarcelona_jp,NEGATIVE
2019-03-02 11:23:24+00:00,"🗣أليجري: ""من الطبيعي أن أبتعد عن مواقع التواصل الإجتماعي، فأنا لم أكن أستخدمها كثيراً ولكن الضجة التي حدثت بعد ذلك أذهلتني.""
#فورزا_يوفي 🏳️🏴",Juventusfcar,NEGATIVE
2019-01-21 13:40:01+00:00,"⚽ Lionel Messi has now scored 18 league goals this season, more than any other player in Europe's top five divisions. 

Only Leo Messi has more (18). 😉 https://t.co/sl4LF7XuRi",FCBarcelona,POSITIVE
2019-01-22 05:10:00+00:00,Glen Johnson: Setiap pemain sadar kapan waktunya telah habis https://t.co/ZMeM7dGbJw #LFCIndonesia #LFC https://t.co/WaTcbx7e39,LFCIndonesia,NEGATIVE
2018-10-22 00:01:23+00:00,"Progres Coyle buat Critchley optimistis
https://t.co/bPObecXKzo #LFC #LFCIndonesia https://t.co/z6LabyKw2o",LFCIndonesia,NEGATIVE
2019-03-07 21:15:00+00:00,"👊 تدريب جديد استعدادا للمباراة ضد فريق بلد الوليد @realvalladolidE.
#RMCity https://t.co/oFflbsx96n",realmadridarab,NEGATIVE
2018-06-10 14:08:56+00:00,Flavius Daniliuc kommt für Yannick Brugger. #RBLFCB 0:2 (77.) #FCBU17 #FCBayernCampus,FCBjuniorteam,NEGATIVE
2019-01-29 18:57:59+00:00,"📋 قائمة لاعبي الفريق لمباراة #برشلونة_إشبيلية👇

🔜#CopaBarça🏆 https://t.co/MJrFxClPlN",fcbarcelona_ara,NEGATIVE
2019-01-18 16:21:29+00:00,@Bundesliga_EN https://t.co/e4i1XRK3bX,FCBayernEN,NEGATIVE
